resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2023	O USO DA LEITURA COMO INSTRUMENTO PARA A PROMOÇÃO DA ALFABETIZAÇÃO CIENTÍFICA	I Congresso Capixaba de Ensino de Ciências, 2023, São Mateus. Anais do Congresso Capixaba de Ensino de Ciências. Recife: Even3	PEREIRA, L. Q. ; MENDES, A. N. F. ; MENDES, A. N. F.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2023	2 OU 3D ? VOCÊ EM AÇÃO: A VISÃO DE PROFESSORES SOBRE A IMPLEMENTAÇÃO DE UM JOGO DIDÁTICO PARA O ENSINO DE GEOMETRIA MOLECULAR	I Congresso Capixaba de Ensino de Ciências, 2023, São Mateus. Anais do Congresso Capixaba de Ensino de Ciências. Recife: Even3	ARAUJO, L. C. L. ; MENDES, A. N. F. ; MENDES, A. N. F.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2023	Feira de Ciências: Uma Estratégia Didática para Inserir Experimentação no Ensino de Química	I Congresso Capixaba de Ensino de Ciências, 2023, São Mateus. Anais do Congresso Capixaba de Ensino de Ciências. Recife: Even3	COSTALONGA, S. S. ; MENDES, L. ; RAMOS, C. V. S. ; LIMA, J. A. ; BARBOSA, L. T. ; MENDES, A. N. F. ; MENDES, A. N. F.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2022	TRILHA DA CINÉTICA QUÍMICA: CONSTRUÇÃO E VALIDAÇÃO DE UM JOGO DIDÁTICO PARA O ENSINO DE QUÍMICA	Congresso Norte Capixaba de Pesquisa, 2022, São Mateus. Anais do CONCAP - Congresso Norte Capixaba de Pesquisa. Recife: Even 3	DURAES, F. D. ; MENDES, A. N. F. ; MENDES, A. N. F.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2022	UMA PROPOSTA DE ITINERÁRIO FORMATIVO ? ELETIVA: ALIMENTAÇÃO SAUDÁVEL UTILIZANDO CONCEITOS DOS COMPONENTES CURRICULARES EDUCAÇÃO FÍSICA E QUÍMICA	Congresso Norte Capixaba de Pesquisa, 2022, São Mateus. Anais do CONCAP - Congresso Norte Capixaba de Pesquisa. Recife: Even 3	ARAUJO, L. C. L. ; SANTOS, T. C. ; MENDES, A. N. F. ; MENDES, A. N. F.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2022	USO DO CHÁ DE HIBISCO (HIBISCUS ROSA-SINENSIS) COMO INDICADOR NATURAL ÁCIDO-BASE PARA O ENSINO DO CONTEÚDO DE PH DE SOLUÇÃO SALINA	Congresso Norte Capixaba de Pesquisa, 2022, São Mateus. Anais do CONCAP - Congresso Norte Capixaba de Pesquisa. Recife: Even 3	MENDES, A. N. F.; MENDES, A. N. F. ; AMORIM, A. S.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2022	RESULTADOS PARCIAIS DO PROJETO GINCANA DE RECICLAGEM	Congresso Norte Capixaba de Pesquisa, 2022, São Mateus. Anais do CONCAP - Congresso Norte Capixaba de Pesquisa. Recife: Even 3	COTTA, A. J. B. ; FERRAZ, I. K. S. ; FRANCELINO, N. A. ; MENDES, A. N. F. ; MENDES, A. N. F.		
resumoExpandidoEmCongresso	Ana Nery Furlan Mendes	2020	ATENDIMENTO EDUCACIONAL ESPECIALIZADO: A IMPORTÂNCIA DA MEDIAÇÃO PARA A INCLUSÃO NO ENSINO DE QUÍMICA	II Congresso Nacional de Práticas Inclusivas, 2020, Brasília. Práticas inclusivas: resumos CONAPI 2020. Campos dos Goytacazes: Brasil Multicultural	GRACIANO, B. B. ; MENDES, A. N. F. ; MENDES, A. N. F.		
artigoEmPeriodico	Ana Paula Oliveira Costa	2023	2447-5580	http://dx.doi.org/10.47456/bjpe.v9i2.40688	Caracterização físico-química do caroço e da fibra do açaí (Euterpe oleracea mart.) via métodos clássicos e instrumentais	BRAZILIAN JOURNAL OF PRODUCTION ENGINEERING	SANTOS, M. M. ; PASOLINI, F. S. ; Costa, O. A. P.		
artigoEmPeriodico	Ana Paula Oliveira Costa	2020	0104-6632		SYNTHESIS AND EVALUATION OF SCHIFF BASE COMPOUNDS AS COPPER AND NICKEL CHELATORS AND RADICAL SCAVENGERS	BrazilianJournal of Production Engineering	Silveira, V. C. ; MOREIRA, K. C. C. S. R. ; MARTINS, L. F. ; NOGUEIRA, C. M. ; COSTA, A. P. O. ; MENDES, A. N. F. ; MENDES, A. N. F.		
artigoEmPeriodico	Ana Paula Oliveira Costa	2020	2447-5580		ESTUDO DAS PROPRIEDADES QUÍMICAS E FÍSICO-QUÍMICA DE DIFERENTES FORMULAÇÕES DE COQUETEL DE CATUABA COM AÇAÍ	BRAZILIAN JOURNAL OF PRODUCTION ENGINEERING	AGUIAR, R. V. ; Costa, O. A. P.		
artigoEmPeriodico	Ana Paula Oliveira Costa	2020	1517-7076	http://dx.doi.org/10.1590/s1517-707620200003.1087	Hidroxilação dos óleos de girassol, milho e crambe e caracterização química dos polióis vegetais obtidos	Materia-Rio de Janeiro	NASCIMENTO, BÁRBARA ZON ; COSTA, ANA PAULA OLIVEIRA		
artigoEmPeriodico	Andre Gonçalves de Lima	2024	0003-4916	http://dx.doi.org/10.1016/j.aop.2024.169858	Sagnac effect and quantum Hall effect in rotating G a A s / G a &l	ANNALS OF PHYSICS	FILGUEIRAS, CLEVERSON ; ROJAS, MOISES ; ASSAFRÃO, DENISE ; DE LIMA, A.G.		
artigoEmPeriodico	Andre Luíz Alves	2024	1988-7833	http://dx.doi.org/10.55905/revconv.17n3-171	Estudo de Eletrostática Utilizando uma Bobina de Tesla e um Para-Raios	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	MARDEGAN, V. T. ; ALVES, A. L. ; SEGATTO, B. R. ; Loyola, G. V.		
artigoEmPeriodico	Andre Luíz Alves	2024	1415-3580	http://dx.doi.org/10.25061/2527-2675/ReBraM/2024.v27i1.1714	O Motor a combustão via ciclo Otto: teorias e análise do desempenho	Revista Brasileira Multidisciplinar - ReBraM (Uniara)	ALVES, A. L.; ZANCANELLA, A. C. B.		
artigoEmPeriodico	Andre Luíz Alves	2024	1806-1117	http://dx.doi.org/10.1590/1806-9126-rbef-2024-0218	Cálculos de momentos de inércia utilizando sensor de rotação e filmagens com aparelho celular	Revista Brasileira de Ensino de Física (São Paulo)	PAIXÃO, DAGMAR FAÍSAS DA ; GONÇALVES, LUIZA FERREIRA ; ALVES, ANDRÉ LUÍZ		
artigoEmPeriodico	Andre Luíz Alves	2023	0102-4744	http://dx.doi.org/10.1590/1806-9126	Obtenção e análise de laços de histerese magnética: uma inserção de estudantes em pesquisas de magnetismo	Revista Brasileira de Ensino de Física	Alves, A L; COELHO, L. S. ; P. S. Moscon ; Solino M.		
artigoEmPeriodico	Andre Luíz Alves	2023	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2023-0229	Soluções analítica e numérica para o movimento vertical de um minifoguete	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)	ALVES, ANDRÉ LUÍZ; BENTO, SÉRGIO SOUZA ; MARCHI, CARLOS HENRIQUE		
artigoEmPeriodico	Andre Luíz Alves	2023	2254-7630	http://dx.doi.org/10.55905/rcssv12n8-013	Utilização de kits de robótica como atividades práticas no ensino médio	REVISTA CARIBEÑA DE CIENCIAS SOCIALES	ALVES, ANDRÉ LUÍZ; LITTIKE, KAIO ALAN ; SEGATTO, BRENO RODRIGUES ; MOSCON, PAULO SÉRGIO ; Pessoa, Márcio Solino ; LOYOLA, GUSTAVO VIALI ; BOTELHO, THOMAZ		
artigoEmPeriodico	Andre Luíz Alves	2023	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2022-0305	Tecnologias no ensino de física: gerador com motor de máquina de lavar	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)	ALVES, ANDRÉ LUÍZ; LITTIKE, KAIO ALAN ; COELHO, LUAN SOUZA ; MACHADO, CLEDRLON PEREIRA		
artigoEmPeriodico	Andre Luíz Alves	2022	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2021-0379	Potência e força eletromotriz em um gerador didático de corrente alternada	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)	ALVES, ANDRÉ LUÍZ; SANTANA, DEYWINDIR MICHELL ; MACHADO, CLEDRLON PEREIRA ; LITTIKE, KAIO ALAN ; Pessoa, Márcio Solino ; MOSCON, PAULO SÉRGIO		
artigoEmPeriodico	Andre Luíz Alves	2022	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2021-0413	O transformador: teoria, construção e análise do rendimento	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)	ALVES, ANDRÉ LUÍZ; DE SOUZA, ESTEVÃO MODOLO ; MACHADO, CLEDRLON PEREIRA ; LITTIKE, KAIO ALAN ; DA SILVA, DEYWINDIR MICHELL SANTANA		
artigoEmPeriodico	Andre Luíz Alves	2022	2525-8761	http://dx.doi.org/10.34117/bjdv8n9-028	Dinamização no ensino de ciências por práticas experimentais	Brazilian Journal of Development	ALVES, A. L.; SEGATTO, B. R. ; PESSOA, M. S. ; MOSCON, P. S. ; BENTO, S. S.		
artigoEmPeriodico	Andre Luíz Alves	2021	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2020-0479	Movimento Vertical de Minifoguetes: Equações de Trajetórias e Análises Gráficas	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)	ALVES, ANDRÉ LUÍZ; BENTO, SÉRGIO SOUZA ; MARCHI, CARLOS HENRIQUE		
artigoEmPeriodico	Andre Luíz Alves	2021	2525-8761	http://dx.doi.org/10.34117/bjdv7n4-275	Antioxidant activity and stable free radicals in robusta Green Coffee Genotypes	Brazilian Journal of development	ALVES, A. L.; LEITAO, A. E. B. ; SOUZA, P. E. N. ; SANTOS, M. F. P. ; MOSCON, P. S. ; PESSOA, M. S. ; PINHEIRO, C. A. ; MORAIS, PAULO CÉSAR ; PARTELLI, F. L.		
artigoEmPeriodico	Andre Luíz Alves	2021	2525-9350		Análise Teórica, Computacional e Experimental do Escoamento de Ar Aquecido em uma Tubulação	ACTA MECHANÌCA ET MOBILITATEM	ZANCANELLA, A. C. B. ; ALVES, A. L. ; CUNHA, V. S. ; ZOTELLE, A. C. ; PICOLI, A. J. ; MAZIERO, R.		
artigoEmPeriodico	Andre Luíz Alves	2021	1557-1939	http://dx.doi.org/10.1007/s10948-021-05971-2	Investigation of the Naturally Occurring Magnetic Nanoparticles in Crude Oil by AC Magnetic Susceptibility Experiment	Journal of Superconductivity and Novel Magnetism	PESSOA, M. S. ; PASSAMANI, E.c. ; P. S. Moscon ; ALVES, A. L. ; VICENTE, M. A. ; SANTOS, M. F. P.		
artigoEmPeriodico	Andre Luíz Alves	2020	2525-9350		Avaliação do Desempenho e do Consumo de um Motor a Combustão Interna	Acta Mechanicà et Mobilitatem	ZANCANELLA, A. C. B. ; Alves, A L ; MAZIERO, R.		
artigoEmPeriodico	Andre Luíz Alves	2020	1677-2334	http://dx.doi.org/10.5007/2175-7941.2020v37n2p879	Geradores elétricos monofásicos e trifásicos como suporte didático para o ensino de Eletromagnetismo	CADERNO BRASILEIRO DE ENSINO DE FÍSICA	ALVES, ANDRÉ LUÍZ; MOTTA, YOHANNES BENINCÁ ; ZANCANELLA, ANTÔNIO CARLOS BARBOSA		
artigoEmPeriodico	Andre Luíz Alves	2020	1806-9126	http://dx.doi.org/10.1590/1806-9126-rbef-2020-0390	Minifoguete a propelente sólido: aspectos teóricos e propostas experimentais para o ensino de física	REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE)	ALVES, ANDRÉ LUÍZ; PANETO, ANDERSON NUNES ; LITTIKE, KAIO ALAN ; BENTO, SÉRGIO SOUZA ; MARCHI, CARLOS HENRIQUE		
trabalhoCompletoEmCongresso	Andre Luíz Alves	2024	http://dx.doi.org/10.22533/at.ed.6692014121	Estudo da Eletricidade: Uma Abordagem Utilizando um Labirinto Elétrico	IX Semana de Pedagogia (SEMAP)	Pereira Dias, P. R. ; Alves, A L		
trabalhoCompletoEmCongresso	Andre Luíz Alves	2024		VI Simpósio de Projetos do PPGEEB	VI Simpósio de Projetos do PPGEEB	LEITE, F. ; Alves, A L		
trabalhoCompletoEmCongresso	Andre Luíz Alves	2024		Inovação no Ensino de Física: Tecnologias Digitais Aplicadas à Astronomia e Cosmologia no Ensino de Física	Semana da Pedagogia	Oliveira, A. I ; Alves, A L		
trabalhoCompletoEmCongresso	Andre Luíz Alves	2020		Relatos de Experimentos no Ensino de Física: Ondas Mecânicas, Lei de Faraday e Gravitação	XVIII Encontro de Pesquisa em Ensino de Física	ALVES, A. L.; PEREIRA, R. D. ; Loyola, G. V. ; PANETO, A. N. ; MOTTA, Y. B. ; BISSOLI, A. S. ; PESTANA, G.		
trabalhoCompletoEmCongresso	Andre Luíz Alves	2020		Utilização de Experimentos e um Motor Stirling no Ensino da Primeira e Segunda Leis da Termodinâmica no Ensino Médio	XVIII Encontro de Pesquisa em Ensino de Física	MULLER, A. H. T. ; ALVARENGA, F. G. ; Loyola, G. V. ; PEREIRA, R. D. ; ALVES, A. L.		
artigoEmPeriodico	Breno Nonato de Melo	2023	0170-0839	http://dx.doi.org/10.1007/s00289-023-04833-2	Effect of functionalizing sawdust as a reinforcement in two types of renewable polyurethane	POLYMER BULLETIN	DE MELO, BRENO NONATO; PASA, VÂNYA MÁRCIA DUARTE ; MARTINS, MAXIMILIANO DELANY ; DE ALMEIDA MACEDO, WALDEMAR AUGUSTO ; DA SILVA MEIRELES, CARLA		
artigoEmPeriodico	Breno Nonato de Melo	2020	1532-2351	http://dx.doi.org/10.1080/01932691.2020.1813155	Removal of oil from synthetic heavy crude oil-in-water emulsions by the association of glass raschig rings and ultrasound	JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY	RONCHI, RENATA PETERLE ; NEGRIS, LUANA ; MELO, BRENO NONATO ; PEREIRA, LETÍCIA S. F. ; VICENTE, MARISTELA A. ; FLORES, ERICO M. M. ; SANTOS, MARIA DE FÁTIMA PEREIRA		
resumoExpandidoEmCongresso	Breno Nonato de Melo	2022	ESTUDO DA DESPOLIMERIZAÇÃO POR GLICERÓLISE DO POLIETILENO TEREFTALATO (PET) E DO POLICARBONATO (PC)	Congresso Norte Capixaba de Pesquisa, 2022, São Mateus. ESTUDO DA DESPOLIMERIZAÇÃO POR GLICERÓLISE DO POLIETILENO TEREFTALATO (PET) E DO POLICARBONATO (PC)	MELO, B. N.; WILL, G. ; GOMES, C. A. C. ; ALVES, D. D. S. ; PEREIRA, L. S. ; CORREA, W. B. ; MOSE, A. S.		
artigoEmPeriodico	Carla da Silva Meireles	2024	2526-2688	http://dx.doi.org/10.47456/krkr.v1i17.44491	Oficina experimental para estudantes do 5º ano do ensino fundamental: possibilidades de incentivo à alfabetização científica por meio do uso de kit experimental	REVISTA KIRI-KERÊ - PESQUISA EM ENSINO	AMORIM, A. S. ; MEIRELES, C. S. ; MENDES, A. N. F. ; MENDES, A. N. F. ; ANDRADE, G. R. S.		
artigoEmPeriodico	Carla da Silva Meireles	2024	2526-2688	http://dx.doi.org/10.47456/krkr.v1i19.43004	O ensino de química eas questões étnico-raciais: conteúdos de ensino na perspectiva com a lei nº 10.639/03 no ensino médio	REVISTA KIRI-KERÊ - PESQUISA EM ENSINO	da Silva Meireles, Carla; FERREIRA, E. J.		
artigoEmPeriodico	Carla da Silva Meireles	2024	2470-1343	http://dx.doi.org/10.1021/acsomega.4c05980	Biomass-Derived Cellulose Acetate Membranes Modified with TiO              2</sub>              /Graphene Oxide for Oil-In-Water Emulsion Treatment	ACS Omega	SCHMIDT, DJANYNA V. C. ; COSTA, TAINARA L. G. ; CIPRIANO, DANIEL F. ; MEIRELES, CARLA S. ; DALMASCHIO, CLEOCIR J. ; FREITAS, JAIR C. C.		
artigoEmPeriodico	Carla da Silva Meireles	2024	2526-2688	http://dx.doi.org/10.47456/krkr.v1i17.44459	A perspectiva dos licenciandos de química sobre a extensão universitária: contribuições para a formação docente	REVISTA KIRI-KERÊ - PESQUISA EM ENSINO	AMORIM, A. S. ; MEIRELES, C. S. ; MENDES, A. N. F. ; MENDES, A. N. F.		
artigoEmPeriodico	Carla da Silva Meireles	2023	0170-0839	http://dx.doi.org/10.1007/s00289-023-04833-2	Effect of functionalizing sawdust as a reinforcement in two types of renewable polyurethane	POLYMER BULLETIN	DE MELO, BRENO NONATO ; PASA, VÂNYA MÁRCIA DUARTE ; MARTINS, MAXIMILIANO DELANY ; DE ALMEIDA MACEDO, WALDEMAR AUGUSTO ; da Silva Meireles, Carla		
artigoEmPeriodico	Carla da Silva Meireles	2020	0961-9534	http://dx.doi.org/10.1016/j.biombioe.2019.105456	Optimization of the oxidative fast pyrolysis process of sugarcane straw by TGA and DSC analyses	BIOMASS & BIOENERGY	FERREIRA, RONDINELE ALBERTO DOS REIS ; Meireles, Carla da Silva ; ASSUNÇÃO, ROSANA MARIA NASCIMENTO ; BARROZO, MARCOS ANTÔNIO S. ; SOARES, RICARDO REIS		
artigoEmPeriodico	Carla da Silva Meireles	2020	0100-4042	http://dx.doi.org/10.21577/0100-4042.20170500	APROVEITAMENTO DE PRECURSORES LIGNOCELULÓSICOS PARA PRODUÇÃO DE ACETATO DE CELULOSE	QUIMICA NOVA	SANTOS, MAYARA ; DO AMARAL, HELIANE ; CIPRIANO, DANIEL ; FERRETI, JOÃO ; MEIRELES, CARLA ; FREITAS, JAIR ; DOS SANTOS, REGINALDO		
trabalhoCompletoEmCongresso	Carla da Silva Meireles	2023	http://dx.doi.org/10.22533/at.ed.34719160425	PRODUÇÃO DE FILMES ATIVOS A PARTIR DA CASCA DE CAFÉ E ÓLEO ESSENCIAL DE PIMENTA PRETA	Jornada Internacional de Iniciação Científica e Extensão Universitária	da Silva Meireles, Carla; LAURES, L. ; CHAGAS, V.		
resumoExpandidoEmCongresso	Carla da Silva Meireles	2023	CONSTRUÇÃO DE KIT EXPERIMENTAL PARA O ENSINO DE QUÍMICA	Jornada Internacional de Iniciação Científica e Extensão Universitária, 2024, Porto. Actas Completas da Jornada Internacional de Iniciação Científica e Extensão Universitária. Porto: Cravo	AMORIM, A. S. ; VIANA, J. P. ; MENDES, A. N. F. ; MEIRELES, CARLA S. ; ANDRADE, G. R. S.		
resumoExpandidoEmCongresso	Carla da Silva Meireles	2023	PRODUÇÃO DE FILMES ATIVOS A PARTIR DA CASCA DE CAFÉ E ÓLEO ESSENCIAL DE PIMENTA PRETA	Jornada Internacional de Iniciação Científica e Extensão Universitária, 2024, Porto-Portugal. Actas Completas da Jornada Internacional de Iniciação Científica e Extensão Universitária. Porto- Portugal: Cravo	LAURES, L. ; MEIRELES, CARLA S. ; CHAGAS, V.		
resumoExpandidoEmCongresso	Carla da Silva Meireles	2023	Produção de membranas filtrantes para purificação de água, apartir de resíduos agroindustriais e urbanos	V semana de Química do Norte do Espírito Santo, 2023, São Mateus-ES. Edição Especial "Semana de Química do Norte do Espírito Santo (SEQUINES)	ALMEIDA, G. F. ; MACIEL, L. N. ; MEIRELES, CARLA		
resumoExpandidoEmCongresso	Carla da Silva Meireles	2023	Nanocompósitos híbridos baseados em CeO2, AgNANO e celulose: preparação, caracterização e estudo antimicrobiano	V semana de Química do Norte do Espírito Santo, 2023, São Mateus. Edição Especial "Semana de Química do Norte do Espírito Santo (SEQUINES)	MACHADO, G. T. ; ANDRADE, G. R. S. ; MEIRELES, CARLA		
artigoEmPeriodico	Carlos André Maximiano da Silva	2023	2525-8761	http://dx.doi.org/10.34117/bjdv9n3-150	Oficina de mineralogia como recurso didático no ensino	Brazilian Journal of Development	DO NASCIMENTO, GLEIDE ALENCAR ; FREITAS, WIVERSON WESLLEY DA SILVA ; DA SILVA, CARLOS ANDRE MAXIMIANO		
artigoEmPeriodico	Carlos André Maximiano da Silva	2023	1981-223X	http://dx.doi.org/10.54751/revistafoco.v16n9-072	ESTIMATIVA DE RESERVA ATRAVÉS DE PERFIS GEOFÍSICOS DE POÇOS DO CAMPO DE NAMORADO - BACIA DE CAMPOS	FOCO (FACULDADE NOVO MILÊNIO)	SILVA, C. A. M.; OLIVEIRA, N. V. ; DORNELAS, V. F.		
artigoEmPeriodico	Carlos André Maximiano da Silva	2023	1981-223X	http://dx.doi.org/10.54751/revistafoco.v16n9-071	APLICAÇÃO DA PERFILAGEM GEOFÍSICA NA CORRELAÇÃO ESTRATIGRÁFICA DE POÇOS	FOCO (FACULDADE NOVO MILÊNIO)	SILVA, C. A. M.; ROCHA, L. G.		
artigoEmPeriodico	Carlos André Maximiano da Silva	2023	2525-8761	http://dx.doi.org/10.34117/bjdv9n3-117	Jogo lúdico de tabuleiro e calendário sobre escala de tempo-geológico	Brazilian Journal of Development	DO NASCIMENTO, GLEIDE ALENCAR ; FREITAS, WIVERSON WESLLEY DA SILVA ; FRANÇA, DAMIRES SANTOS ; DA SILVA, CARLOS ANDRE MAXIMIANO		
artigoEmPeriodico	Christiane Mapheu Nogueira	2023	1759-7269	http://dx.doi.org/10.1080/17597269.2023.2257959	Antioxidative capacity evaluation of imine compounds as metal ions chelators and free radical scavengers in biodiesel	BIOFUELS	MOREIRA, KELLY COSTA CABRAL SALAZAR RAMOS ; DA SILVA, MATHEUS MANHÃES VIEIRA ; JADJESKI, MATHEUS FELIPE PEREIRA ; Nogueira, Christiane Mapheu ; DA SILVEIRA, VIVIAN CHAGAS		
artigoEmPeriodico	Christiane Mapheu Nogueira	2020	2447-5580		SYNTHESIS AND EVALUATION OF SCHIFF BASE COMPOUNDS AS COPPER AND NICKEL CHELATORS AND RADICAL SCAVENGERS	BrazilianJournal of Production Engineering	Silveira, V. C. ; MOREIRA, K. C. C. S. R. ; MARTINS, L. F. ; NOGUEIRA, C. M. ; COSTA, A. P. O. ; MENDES, A. N. F. ; MENDES, A. N. F.		
artigoEmPeriodico	Christiane Mapheu Nogueira	2020	2675-276X		ESTUDOS DE DOCKING MOLECULAR DA INTERAÇÃO DE BIS-PURINAS COM ACETILCOLINESTERASE PARA O TRATAMENTO DA DOENÇA DE ALZHEIMER	Health and Biosciences	VELLOSO, M. H. R. ; NOGUEIRA, C. M. ; ARAUJO, D. P.		
artigoEmPeriodico	Débora Pereira Araujo	2023	2447-5580		Aplicação de sequência didática para a extração do dna da polpa do kiwi	BRAZILIAN JOURNAL OF PRODUCTION ENGINEERING	SOUZA, D. B. ; SILVA, V. D. ; ARAUJO, D. P.		
artigoEmPeriodico	Débora Pereira Araujo	2021	2447-5580		A AVALIAÇÃO DA CURCUMINA E ANÁLOGOS COMO POTENCIAIS INIBIDORES DA ENZIMA UREASE	BRAZILIAN JOURNAL OF PRODUCTION ENGINEERING	ARAUJO, D. P.; Emanuel Henrique da Silva		
artigoEmPeriodico	Débora Pereira Araujo	2020	2675-276X		Estudos de docking molecular da interação de Bis-purinas com acetilcolinesterase para o tratamento da Doença de Alzheimer	Health and Biosciences	Velloso, M. H. R. ; Nogueira, C. M. ; ARAUJO, D. P.		
artigoEmPeriodico	Eduardo Perini Muniz	2023	0301-4797	http://dx.doi.org/10.1016/j.jenvman.2023.119072	Oily wastewater treatment by a continuous flow electrocoagulation reactor with polarity switch: Assessment of the relation between process variables and the aluminum released to the environment	JOURNAL OF ENVIRONMENTAL MANAGEMENT	NASCIMENTO, BÁRBARA ZON ; MUNIZ, EDUARDO PERINI ; BUENO COTTA, ALOISIO JOSÉ ; COUTO OLIVEIRA, FLAVIO DUARTE ; SÉRGIO DA SILVA PORTO, PAULO		
artigoEmPeriodico	Eduardo Perini Muniz	2023	0254-0584	http://dx.doi.org/10.1016/j.matchemphys.2023.128313	Fractal-like kinetics for enhanced boron adsorption on heterogeneous magnetic composite surfaces	MATERIALS CHEMISTRY AND PHYSICS	PINOTTI, CAMILA N. ; RAMOS-GUIVAR, JUAN A. ; PROVETI, José Rafael Cápua ; CANCHANYA-HUAMAN, YAMERSON ; ARIAS-CONTRERAS, MAYRA-ALEJANDRA ; CHECCA-HUAMAN, NOEMI-RAQUEL ; CIPRIANO, DANIEL F. ; MUNIZ, E. P. ; JESUS, HONÉRIO C. ; BAABE, DIRK ; FREITAS, JAIR C.C. ; LITTERST, F. JOCHEN ; PASSAMANI, EDSON C.		
artigoEmPeriodico	Eduardo Perini Muniz	2023	0304-8853	http://dx.doi.org/10.1016/j.jmmm.2023.171220	Influence of orange residue content on Sol-gel synthesis of cobalt ferrite Nanoparticles: Morphological and magnetic properties	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS	RIBEIRO, J.J.K. ; PORTO, P.S.S. ; PROVETI, José Rafael Cápua ; PESSOA, M.S. ; MORAIS, P.C. ; MOSCON, P.S ; Pereira, R.D. ; MUNIZ, E. P.		
artigoEmPeriodico	Eduardo Perini Muniz	2023	1573-4803	http://dx.doi.org/10.1007/s10853-023-08734-7	Pore Size Increase in Sol-Gel Prepared Non-Stochiometric Magnesium Ferrite Composite during Phosphorous Removal from Water	JOURNAL OF MATERIALS SCIENCE (DORDRECHT. ONLINE)	MARQUES, W. P. ; SOUZA, J. B. ; MUNIZ, E. P. ; PROVETI, José Rafael Cápua ; PORTO, P. S. S. ; SANTORIO, R. ; SILVA, A. ; Passamani, E.C.		
artigoEmPeriodico	Eduardo Perini Muniz	2021	0959-3330	http://dx.doi.org/10.1080/09593330.2021.1924866	Tangential effluent inlet in a cylindrical electrocoagulation reactor containing curved electrodes, and its use in crude oil in water treatment	ENVIRONMENTAL TECHNOLOGY	ANDREATTA, DOMÊNICO ; SHONZA, NASIBU SAMSON ; MUNIZ, EDUARDO PERINI ; BACELOS, MARCELO SILVEIRA ; DALMASCHIO, CLEOCIR JOSÉ ; PORTO, PAULO SÉRGIO DA SILVA		
artigoEmPeriodico	Eduardo Perini Muniz	2021	0254-0584	http://dx.doi.org/10.1016/j.matchemphys.2021.125368	A new magnetic composite with potential application in boron adsorption: Development, characterization, and removal tests	MATERIALS CHEMISTRY AND PHYSICS	PINOTTI, CAMILA N. ; Proveti, José R.C. ; JESUS, HONÉRIO C. ; FREITAS, JAIR C.C. ; PASSAMANI, EDSON C. ; DE SOUZA, LUANA M. ; MARQUES, WILLBRYNNER P. ; Porto, Paulo S.S. ; Muniz, Eduardo P.		
artigoEmPeriodico	Eduardo Perini Muniz	2020	0959-6526	http://dx.doi.org/10.1016/j.jclepro.2020.121712	On cobalt ferrite production by sol-gel from orange fruit residue by three related procedures and its application in oil removal	JOURNAL OF CLEANER PRODUCTION	Muniz, Eduardo P.; DE ASSUNÇÃO, LETÍCIA S.D. ; DE SOUZA, LUANA M. ; RIBEIRO, JOMAR J.K. ; MARQUES, WILLBRYNNER P. ; PEREIRA, RODRIGO D. ; Porto, Paulo S.S. ; Proveti, José Rafael C. ; PASSAMANI, EDSON C.		
artigoEmPeriodico	Eduardo Perini Muniz	2020	1479-487X	http://dx.doi.org/10.1080/09593330.2020.1847205	Crude oil wastewater treatment by electrocoagulation in a continuous process with polarity switch	Environmental Technology	SHONZA, NASIBU SAMSON ; ANDREATTA, DOMÊNICO ; MUNIZ, EDUARDO PERINI ; DALMASCHIO, CLEOCIR JOSÉ ; DE FREITAS, RODRIGO RANDOW ; DA SILVA PORTO, PAULO SÉRGIO		
artigoEmPeriodico	George Ricardo Santana Andrade	2024	2447-5580	http://dx.doi.org/10.47456/bjpe.v10i1.42817	Reciclagem de baterias de íon-lítio: uma breve revisão sobre os processos, avanços e perspectivas	BRAZILIAN JOURNAL OF PRODUCTION ENGINEERING	MOREIRA, Y. H. B. ; MANTEGAZINI, D. Z. ; ANDRADE, G. R. S. ; BACELOS, M. S.		
